,ID,SFTAZ,MODE,TOD2,YEAR,DIST,DISTNAME,AVG_RIDE,ROUTES,STOPS,TRIP_STOPS,TRIP_STOPS_DELIVERED,RAPID_SHARE,SERVMILES_S_DELIVERED,RUNSPEED,ONTIME5,BUS_TRIP_STOPS_COMPETING,HHLDS,POP,TOTALEMP,EMPRES,ACCESS_30,HHLDS_0_VEH_SHARE,BART_AVG_RIDE,CALTRAIN_AVG_RIDE,AVG_TNC,HHLDS_SMOOTH,POP_SMOOTH,TOTALEMP_SMOOTH,EMPRES_SMOOTH,HHLDS_0_VEH_SHARE_SMOOTH,BART_AVG_RIDE_SMOOTH,CALTRAIN_AVG_RIDE_SMOOTH,AVG_TNC_SMOOTH
5601,351_BUS_0300-0859,351,BUS,0300-0859,2015,3,'N. Beach/Chinatown',114.3495513,3,6,132,131.472,0,12.41016,8.31,0.532918718,233.2188745,510,1004,363,625,811282,0.481849446,0,0,29.865,1204.862669,2225.608057,585.9506012,1436.357377,0.460733575,0,0,48.32075215
5603,351_BUS_0900-1559,351,BUS,0900-1559,2015,3,'N. Beach/Chinatown',310.4509707,3,6,210,209.16,0,19.925976,8.37,0.471277744,396.2585647,510,1004,363,625,735583,0.481849446,0,0,76.48,1204.862669,2225.608057,585.9506012,1436.357377,0.460733575,0,0,117.9512055
5605,351_BUS_1600-1859,351,BUS,1600-1859,2015,3,'N. Beach/Chinatown',141.8562232,3,6,78,77.688,0,7.452072,7.71,0.374467822,173.1432633,510,1004,363,625,718752,0.481849446,0,0,104.15,1204.862669,2225.608057,585.9506012,1436.357377,0.460733575,0,0,148.0883047
5607,351_BUS_1900-0259,351,BUS,1900-0259,2015,3,'N. Beach/Chinatown',68.67965228,3,5,104,103.584,0,9.936096,9.22,0.53034682,202.2923914,510,1004,363,625,759706,0.481849446,0,0,225.15,1204.862669,2225.608057,585.9506012,1436.357377,0.460733575,0,0,330.6018897
5617,352_BUS_0300-0859,352,BUS,0300-0859,2015,3,'N. Beach/Chinatown',40.14665102,2,1,20,19.92,0,1.81272,8.38,0.757432992,111.4230823,660,1372,817,613,719235,0.768622281,0,0,7.51,937.4934664,1896.361023,1133.591443,837.3844934,0.712101461,0,0,39.42523647
5619,352_BUS_0900-1559,352,BUS,0900-1559,2015,3,'N. Beach/Chinatown',133.4733715,2,1,44,43.824,0,3.987984,8.68,0.729326184,227.8673627,660,1372,817,613,671753,0.768622281,0,0,21.985,937.4934664,1896.361023,1133.591443,837.3844934,0.712101461,0,0,92.82785115
5621,352_BUS_1600-1859,352,BUS,1600-1859,2015,3,'N. Beach/Chinatown',30.88500766,2,1,20,19.92,0,1.81272,7.96,0.779017161,115.7250607,660,1372,817,613,670774,0.768622281,0,0,28.21,937.4934664,1896.361023,1133.591443,837.3844934,0.712101461,0,0,90.67058993
5623,352_BUS_1900-0259,352,BUS,1900-0259,2015,3,'N. Beach/Chinatown',6.081049278,2,1,20,19.92,0,1.81272,7.33,0.80864424,85.29959904,660,1372,817,613,685523,0.768622281,0,0,60.79,937.4934664,1896.361023,1133.591443,837.3844934,0.712101461,0,0,174.3644508
5633,353_BUS_0300-0859,353,BUS,0300-0859,2015,7,'Marina/N. Heights',92.99596756,3,5,124,123.504,0,13.250784,7.46,0.605752401,116.8232788,1038,1700,345,1165,859592,0.253435732,0,0,61.79,769.6900821,1283.628582,274.3476364,879.4535309,0.280099415,0,0,38.6092323
5635,353_BUS_0900-1559,353,BUS,0900-1559,2015,7,'Marina/N. Heights',223.7289447,3,5,252,250.992,0,27.880032,7.19,0.637835627,203.3721227,1038,1700,345,1165,757541,0.253435732,0,0,110.995,769.6900821,1283.628582,274.3476364,879.4535309,0.280099415,0,0,76.93881869
5637,353_BUS_1600-1859,353,BUS,1600-1859,2015,7,'Marina/N. Heights',92.87100599,3,5,100,99.6,0,11.465952,7.7,0.593883562,97.88841283,1038,1700,345,1165,760483,0.253435732,0,0,102.435,769.6900821,1283.628582,274.3476364,879.4535309,0.280099415,0,0,75.60696219
5639,353_BUS_1900-0259,353,BUS,1900-0259,2015,7,'Marina/N. Heights',59.2019569,3,2,116,115.536,0,14.326464,8.63,0.713281178,88.14337308,1038,1700,345,1165,796071,0.253435732,0,0,237.255,769.6900821,1283.628582,274.3476364,879.4535309,0.280099415,0,0,171.4692611
5649,354_BUS_0300-0859,354,BUS,0300-0859,2015,3,'N. Beach/Chinatown',385.0836479,2,1,51,50.796,0,8.8893,6.37,0.735983888,185.9407527,544,1189,493,356,688800,0.796168959,0,0,16.485,1269.226309,2648.559847,2852.063627,949.4019159,0.771009068,0.43822871,0,80.76172248
5651,354_BUS_0900-1559,354,BUS,0900-1559,2015,3,'N. Beach/Chinatown',1274.495071,2,1,140,139.44,0,24.402,5.88,0.561059799,337.631825,544,1189,493,356,636709,0.796168959,0,0,41.545,1269.226309,2648.559847,2852.063627,949.4019159,0.771009068,0.402526998,0,176.1959897
5653,354_BUS_1600-1859,354,BUS,1600-1859,2015,3,'N. Beach/Chinatown',314.894289,2,1,59,58.764,0,10.2837,5.34,0.427992717,172.662254,544,1189,493,356,634648,0.796168959,0,0,39.335,1269.226309,2648.559847,2852.063627,949.4019159,0.771009068,0.176125896,0,139.7339571
5655,354_BUS_1900-0259,354,BUS,1900-0259,2015,3,'N. Beach/Chinatown',105.7987732,3,1,51,50.796,0,8.8893,7.42,0.657731259,122.5707174,544,1189,493,356,629609,0.796168959,0,0,68.67,1269.226309,2648.559847,2852.063627,949.4019159,0.771009068,0.051012015,0,246.100159
5665,355_BUS_0300-0859,355,BUS,0300-0859,2015,3,'N. Beach/Chinatown',68.36749807,2,4,110,109.56,0,9.99984,9.82,0.533304344,97.10216891,714,1404,181,871,765590,0.476624406,0,0,15.76,843.5949895,1625.2876,237.8759919,993.7680265,0.477137846,0,0,20.98364849
5667,355_BUS_0900-1559,355,BUS,0900-1559,2015,3,'N. Beach/Chinatown',215.7335414,2,4,176,175.296,0,15.99576,9.6,0.524923419,159.7223259,714,1404,181,871,705149,0.476624406,0,0,41.365,843.5949895,1625.2876,237.8759919,993.7680265,0.477137846,0,0,54.90425669
5669,355_BUS_1600-1859,355,BUS,1600-1859,2015,3,'N. Beach/Chinatown',99.09233449,2,4,68,67.728,0,6.179184,9.27,0.426596778,75.06306849,714,1404,181,871,702774,0.476624406,0,0,54.51,843.5949895,1625.2876,237.8759919,993.7680265,0.477137846,0,0,66.4893091
5671,355_BUS_1900-0259,355,BUS,1900-0259,2015,3,'N. Beach/Chinatown',42.62830758,2,4,92,91.632,0,8.362416,10.12,0.564961493,74.73676351,714,1404,181,871,709110,0.476624406,0,0,127.925,843.5949895,1625.2876,237.8759919,993.7680265,0.477137846,0,0,147.7875492
5681,356_BUS_0300-0859,356,BUS,0300-0859,2015,7,'Marina/N. Heights',42.8658852,2,5,297,295.812,0,43.845912,11.56,0.793946404,133.4974906,395,689,106,490,698234,0.141389231,0,0,21.935,286.1525267,500.9135057,122.1959634,351.9483721,0.153032218,0,0,19.15121781
5683,356_BUS_0900-1559,356,BUS,0900-1559,2015,7,'Marina/N. Heights',58.85769255,2,5,203,202.188,0,29.32224,11.74,0.812714101,116.3292714,395,689,106,490,458643,0.141389231,0,0,37.455,286.1525267,500.9135057,122.1959634,351.9483721,0.153032218,0,0,31.83692167
5685,356_BUS_1600-1859,356,BUS,1600-1859,2015,7,'Marina/N. Heights',41.09906789,2,5,217,216.132,0,31.501488,11.49,0.701280986,98.8868933,395,689,106,490,572842,0.141389231,0,0,28.49,286.1525267,500.9135057,122.1959634,351.9483721,0.153032218,0,0,25.97070445
5687,356_BUS_1900-0259,356,BUS,1900-0259,2015,7,'Marina/N. Heights',20.47117667,2,5,150,149.4,0,20.963808,10.32,0.628720678,76.54914402,395,689,106,490,671150,0.141389231,0,0,55.925,286.1525267,500.9135057,122.1959634,351.9483721,0.153032218,0,0,55.47142402
5697,357_BUS_0300-0859,357,BUS,0300-0859,2015,3,'N. Beach/Chinatown',593.6434265,6,7,251,249.996,0,29.615064,6.51,0.595668026,189.61917,907,1833,1054,705,794185,0.774113768,0,0,57.28,1114.106759,2265.433018,1403.680125,913.8181484,0.74511981,0,0,57.12273042
5699,357_BUS_0900-1559,357,BUS,0900-1559,2015,3,'N. Beach/Chinatown',2437.695512,8,7,430,428.28,0,51.52308,5.94,0.654801466,357.3043351,907,1833,1054,705,714193,0.774113768,0,0,107.34,1114.106759,2265.433018,1403.680125,913.8181484,0.74511981,0,0,123.136451
5701,357_BUS_1600-1859,357,BUS,1600-1859,2015,3,'N. Beach/Chinatown',867.0161864,8,7,211,210.156,0,24.93486,5.61,0.608506512,180.6637318,907,1833,1054,705,726795,0.774113768,0,0,141.14,1114.106759,2265.433018,1403.680125,913.8181484,0.74511981,0,0,133.4038655
5703,357_BUS_1900-0259,357,BUS,1900-0259,2015,3,'N. Beach/Chinatown',214.4769257,6,6,187,186.252,0,21.396072,7.65,0.610889925,139.725353,907,1833,1054,705,751960,0.774113768,0,0,265.89,1114.106759,2265.433018,1403.680125,913.8181484,0.74511981,0,0,258.4397985
5713,358_BUS_0300-0859,358,BUS,0300-0859,2015,3,'N. Beach/Chinatown',15.189,1,2,28,27.888,0,2.398368,7.08,0.438123583,166.2155228,1004,1656,335,1156,719432,0.41484403,0,0,41.555,1006.513361,1761.853348,414.4400272,1177.870899,0.429932994,0,0,39.75185061
5715,358_BUS_0900-1559,358,BUS,0900-1559,2015,3,'N. Beach/Chinatown',35.39323587,1,2,56,55.776,0,4.796736,6.23,0.442102635,227.3899133,1004,1656,335,1156,601166,0.41484403,0,0,76.16,1006.513361,1761.853348,414.4400272,1177.870899,0.429932994,0,0,92.26871469
5717,358_BUS_1600-1859,358,BUS,1600-1859,2015,3,'N. Beach/Chinatown',17.9318324,1,2,24,23.904,0,2.055744,5.43,0.389813634,123.8606408,1004,1656,335,1156,616910,0.41484403,0,0,92.635,1006.513361,1761.853348,414.4400272,1177.870899,0.429932994,0,0,120.4286843
5719,358_BUS_1900-0259,358,BUS,1900-0259,2015,3,'N. Beach/Chinatown',5.835552663,1,2,32,31.872,0,2.740992,8.15,0.471055405,118.9572588,1004,1656,335,1156,648242,0.41484403,0,0,209.48,1006.513361,1761.853348,414.4400272,1177.870899,0.429932994,0,0,263.5373974
5729,359_BUS_0300-0859,359,BUS,0300-0859,2015,7,'Marina/N. Heights',244.0135638,3,5,228,227.088,0,31.0254,8.75,0.775925685,132.2893002,556,945,1033,685,750168,0.201183432,0,0,48.155,376.635182,646.9954587,515.5258189,458.1220387,0.204236466,0,0,32.77763451
5731,359_BUS_0900-1559,359,BUS,0900-1559,2015,7,'Marina/N. Heights',366.6191281,3,5,292,290.832,0,32.986524,7.19,0.726620971,168.8968462,556,945,1033,685,564705,0.201183432,0,0,108.475,376.635182,646.9954587,515.5258189,458.1220387,0.204236466,0,0,67.40216902
5733,359_BUS_1600-1859,359,BUS,1600-1859,2015,7,'Marina/N. Heights',251.1142195,3,5,171,170.316,0,23.119152,7.04,0.684854316,101.0832181,556,945,1033,685,619832,0.201183432,0,0,86.575,376.635182,646.9954587,515.5258189,458.1220387,0.204236466,0,0,57.96520199
5735,359_BUS_1900-0259,359,BUS,1900-0259,2015,7,'Marina/N. Heights',103.6320355,3,5,167,166.332,0,19.467816,8.28,0.715948784,96.44091118,556,945,1033,685,711466,0.201183432,0,0,162.7,376.635182,646.9954587,515.5258189,458.1220387,0.204236466,0,0,114.0023997
5745,360_BUS_0300-0859,360,BUS,0300-0859,2015,7,'Marina/N. Heights',158.7611175,2,3,168,167.328,0,19.633152,10.79,0.788603642,110.2130008,607,1031,1028,748,736198,0.201183432,0,0,64.4,496.7698775,856.8797111,563.4684576,599.3095826,0.219333489,0,0,39.77844766
5747,360_BUS_0900-1559,360,BUS,0900-1559,2015,7,'Marina/N. Heights',120.1305315,2,3,118,117.528,0,13.840416,9.48,0.830583596,119.2841013,607,1031,1028,748,611203,0.201183432,0,0,141.985,496.7698775,856.8797111,563.4684576,599.3095826,0.219333489,0,0,82.68581436
5749,360_BUS_1600-1859,360,BUS,1600-1859,2015,7,'Marina/N. Heights',119.3738324,2,3,110,109.56,0,12.577488,8.39,0.776825056,77.83187836,607,1031,1028,748,638985,0.201183432,0,0,122.17,496.7698775,856.8797111,563.4684576,599.3095826,0.219333489,0,0,73.04741243
5751,360_BUS_1900-0259,360,BUS,1900-0259,2015,7,'Marina/N. Heights',44.78898869,2,3,62,61.752,0,7.119408,10.52,0.760554423,60.86317186,607,1031,1028,748,690759,0.201183432,0,0,227.285,496.7698775,856.8797111,563.4684576,599.3095826,0.219333489,0,0,139.4376462
5777,362_BUS_0300-0859,362,BUS,0300-0859,2015,3,'N. Beach/Chinatown',401.1398821,6,7,209,208.164,0,20.95086,6.82,0.512639376,151.6746619,782,1530,1535,911,774953,0.644230769,0,0,102.735,650.0589614,1252.87635,2697.572147,665.6119619,0.647341459,0.504592384,0,88.67390598
5779,362_BUS_0900-1559,362,BUS,0900-1559,2015,3,'N. Beach/Chinatown',466.2556,6,7,299,297.804,0,28.994556,6.72,0.512954422,220.3099368,782,1530,1535,911,716928,0.644230769,0,0,205.685,650.0589614,1252.87635,2697.572147,665.6119619,0.647341459,0.463484142,0,189.3553667
5781,362_BUS_1600-1859,362,BUS,1600-1859,2015,3,'N. Beach/Chinatown',282.2683253,5,7,168,167.328,0,14.747772,6.2,0.517902567,125.9680344,782,1530,1535,911,723660,0.644230769,0,0,135.695,650.0589614,1252.87635,2697.572147,665.6119619,0.647341459,0.202797725,0,124.2776002
5783,362_BUS_1900-0259,362,BUS,1900-0259,2015,3,'N. Beach/Chinatown',73.29114601,4,6,139,138.444,0,13.783644,7.97,0.584435178,89.88395029,782,1530,1535,911,738137,0.644230769,0,0,279.195,650.0589614,1252.87635,2697.572147,665.6119619,0.647341459,0.058737079,0,217.915759
5793,363_BUS_0300-0859,363,BUS,0300-0859,2015,7,'Marina/N. Heights',125.7308258,2,2,112,111.552,0,20.302464,11.53,0.764888175,102.9885919,588,999,720,724,748376,0.201183432,0,0,38.875,628.8235453,1053.180302,444.336326,753.1116347,0.236955183,0,0,36.78362368
5795,363_BUS_0900-1559,363,BUS,0900-1559,2015,7,'Marina/N. Heights',93.39883784,2,2,78,77.688,0,14.139216,9.67,0.778694052,111.3503581,588,999,720,724,633409,0.201183432,0,0,100.12,628.8235453,1053.180302,444.336326,753.1116347,0.236955183,0,0,81.78713607
5797,363_BUS_1600-1859,363,BUS,1600-1859,2015,7,'Marina/N. Heights',103.6682644,2,2,77,76.692,0,13.957944,8.54,0.713243531,73.70106418,588,999,720,724,657928,0.201183432,0,0,93.825,628.8235453,1053.180302,444.336326,753.1116347,0.236955183,0,0,80.00240657
5799,363_BUS_1900-0259,363,BUS,1900-0259,2015,7,'Marina/N. Heights',31.66575309,2,2,43,42.828,0,7.794696,11.5,0.696401099,58.5382135,588,999,720,724,713530,0.201183432,0,0,148.85,628.8235453,1053.180302,444.336326,753.1116347,0.236955183,0,0,154.3562296
5809,364_BUS_0300-0859,364,BUS,0300-0859,2015,3,'N. Beach/Chinatown',432.1450838,4,3,162,161.352,0,23.36616,5.8,0.738436164,175.0370754,1548,3129,1186,1203,755436,0.774113768,0,0,67.42,1122.240661,2261.563713,1182.884197,949.2124868,0.718112293,0,0,51.30654195
5811,364_BUS_0900-1559,364,BUS,0900-1559,2015,3,'N. Beach/Chinatown',1604.471444,6,4,350,348.6,0,51.78204,5,0.732997342,347.2840886,1548,3129,1186,1203,652009,0.774113768,0,0,142.99,1122.240661,2261.563713,1182.884197,949.2124868,0.718112293,0,0,117.7090395
5813,364_BUS_1600-1859,364,BUS,1600-1859,2015,3,'N. Beach/Chinatown',694.2443798,6,4,186,185.256,0,26.70774,4.52,0.662015736,179.2009594,1548,3129,1186,1203,683378,0.774113768,0,0,155.205,1122.240661,2261.563713,1182.884197,949.2124868,0.718112293,0,0,131.9035855
5815,364_BUS_1900-0259,364,BUS,1900-0259,2015,3,'N. Beach/Chinatown',284.0772219,4,2,122,121.512,0,18.202896,6.19,0.690916796,127.8097963,1548,3129,1186,1203,718795,0.774113768,0,0,321.3,1122.240661,2261.563713,1182.884197,949.2124868,0.718112293,0,0,267.7170892
5825,365_BUS_0300-0859,365,BUS,0300-0859,2015,7,'Marina/N. Heights',56.13535199,4,4,156,155.376,0,23.006604,9.68,0.596865577,158.8796891,563,982,205,699,674548,0.141389231,0,0,35.475,418.5285053,725.0704543,230.6264823,511.5331344,0.144884507,0,0,28.14661385
5827,365_BUS_0900-1559,365,BUS,0900-1559,2015,7,'Marina/N. Heights',117.1575618,4,4,188,187.248,0,30.058284,8.99,0.533092239,163.2111905,563,982,205,699,424855,0.141389231,0,0,56.655,418.5285053,725.0704543,230.6264823,511.5331344,0.144884507,0,0,50.41645281
5829,365_BUS_1600-1859,365,BUS,1600-1859,2015,7,'Marina/N. Heights',54.31872624,4,4,115,114.54,0,17.254704,9.28,0.489842207,117.0498747,563,982,205,699,426086,0.141389231,0,0,43.475,418.5285053,725.0704543,230.6264823,511.5331344,0.144884507,0,0,41.67609725
5831,365_BUS_1900-0259,365,BUS,1900-0259,2015,7,'Marina/N. Heights',20.97216866,5,4,105,104.58,0,17.653104,12.86,0.482992056,98.3522305,563,982,205,699,629939,0.141389231,0,0,111.085,418.5285053,725.0704543,230.6264823,511.5331344,0.144884507,0,0,99.86235676
5841,366_BUS_0300-0859,366,BUS,0300-0859,2015,7,'Marina/N. Heights',265.1260665,4,4,209,208.164,0,28.386,7.92,0.762799467,136.6074874,786,1335,351,970,800838,0.201183432,0,0,46.145,646.0190594,1078.628687,334.4079651,765.2900953,0.262924141,0,0,35.12977453
5843,366_BUS_0900-1559,366,BUS,0900-1559,2015,7,'Marina/N. Heights',359.3956719,4,4,209,208.164,0,29.160888,9.59,0.768520466,164.2143712,786,1335,351,970,703820,0.201183432,0,0,96.215,646.0190594,1078.628687,334.4079651,765.2900953,0.262924141,0,0,75.74055628
5845,366_BUS_1600-1859,366,BUS,1600-1859,2015,7,'Marina/N. Heights',297.6105549,4,4,162,161.352,0,22.62414,8.15,0.666262493,100.7945994,786,1335,351,970,723314,0.201183432,0,0,98.12,646.0190594,1078.628687,334.4079651,765.2900953,0.262924141,0,0,80.69762924
5847,366_BUS_1900-0259,366,BUS,1900-0259,2015,7,'Marina/N. Heights',113.7493008,5,4,125,124.5,0,17.203908,9.34,0.67763747,87.74374456,786,1335,351,970,780058,0.201183432,0,0,210.54,646.0190594,1078.628687,334.4079651,765.2900953,0.262924141,0,0,173.1092207
5857,367_BUS_0300-0859,367,BUS,0300-0859,2015,3,'N. Beach/Chinatown',361.2208087,5,7,265,263.94,0,34.99944,7.17,0.659048243,139.0546443,1117,1840,831,1285,793564,0.41484403,0,0,60.265,664.9676294,1114.550129,358.0017486,771.0749926,0.369741446,0,0,30.81833928
5859,367_BUS_0900-1559,367,BUS,0900-1559,2015,3,'N. Beach/Chinatown',432.9268186,5,7,352,350.592,0,48.920532,8.82,0.602989655,179.2354735,1117,1840,831,1285,689562,0.41484403,0,0,150.55,664.9676294,1114.550129,358.0017486,771.0749926,0.369741446,0,0,74.84703524
5861,367_BUS_1600-1859,367,BUS,1600-1859,2015,3,'N. Beach/Chinatown',287.5920748,5,7,189,188.244,0,24.518532,8.25,0.574254247,103.1431636,1117,1840,831,1285,704603,0.41484403,0,0,196.295,664.9676294,1114.550129,358.0017486,771.0749926,0.369741446,0,0,93.8454831
5863,367_BUS_1900-0259,367,BUS,1900-0259,2015,3,'N. Beach/Chinatown',122.5310115,6,7,191,190.236,0,26.492604,9.48,0.606665814,96.39986923,1117,1840,831,1285,752105,0.41484403,0,0,422.9,664.9676294,1114.550129,358.0017486,771.0749926,0.369741446,0,0,202.5204865
5873,368_BUS_0300-0859,368,BUS,0300-0859,2015,3,'N. Beach/Chinatown',156.6129819,2,6,291,289.836,0,26.375076,8.93,0.747661083,176.1994264,625,1031,143,720,733498,0.41484403,0,0,15.68,862.6119447,1466.729921,271.6121701,988.7010332,0.387404858,0,0,27.28288961
5875,368_BUS_0900-1559,368,BUS,0900-1559,2015,3,'N. Beach/Chinatown',186.5340796,2,6,234,233.064,0,21.208824,9.04,0.775218278,181.8650096,625,1031,143,720,634726,0.41484403,0,0,48.12,862.6119447,1466.729921,271.6121701,988.7010332,0.387404858,0,0,73.02792522
5877,368_BUS_1600-1859,368,BUS,1600-1859,2015,3,'N. Beach/Chinatown',215.1611316,2,6,231,230.076,0,20.936916,8.53,0.687131512,137.3689276,625,1031,143,720,655307,0.41484403,0,0,89.3,862.6119447,1466.729921,271.6121701,988.7010332,0.387404858,0,0,98.2901601
5879,368_BUS_1900-0259,368,BUS,1900-0259,2015,3,'N. Beach/Chinatown',61.7759508,2,6,129,128.484,0,11.692044,9.93,0.680228086,95.95984655,625,1031,143,720,701713,0.41484403,0,0,177.525,862.6119447,1466.729921,271.6121701,988.7010332,0.387404858,0,0,208.1848457
5889,369_BUS_0300-0859,369,BUS,0300-0859,2015,7,'Marina/N. Heights',94.4024838,4,3,121,120.516,0,18.503688,8.25,0.894550309,177.8838814,532,926,652,660,705189,0.141389231,0,0,51.875,511.5171137,874.2868621,403.0387317,611.6060552,0.147993919,0,0,37.01295573
5891,369_BUS_0900-1559,369,BUS,0900-1559,2015,7,'Marina/N. Heights',152.8738941,4,3,156,155.376,0,27.811308,8.36,0.88243074,199.8628534,532,926,652,660,490431,0.141389231,0,0,102.8,511.5171137,874.2868621,403.0387317,611.6060552,0.147993919,0,0,73.70454254
5893,369_BUS_1600-1859,369,BUS,1600-1859,2015,7,'Marina/N. Heights',82.54644283,3,3,74,73.704,0,13.358352,7.87,0.798006771,130.3517941,532,926,652,660,349645,0.141389231,0,0,82.995,511.5171137,874.2868621,403.0387317,611.6060552,0.147993919,0,0,64.20255351
5895,369_BUS_1900-0259,369,BUS,1900-0259,2015,7,'Marina/N. Heights',53.21895504,4,3,91,90.636,0,15.645168,8.89,0.750458492,115.0906717,532,926,652,660,572510,0.141389231,0,0,224.145,511.5171137,874.2868621,403.0387317,611.6060552,0.147993919,0,0,158.3605399
5905,370_BUS_0300-0859,370,BUS,0300-0859,2015,7,'Marina/N. Heights',30.13767662,3,2,62,61.752,0,11.71296,8.24,0.647309476,101.6674074,808,1324,178,962,793995,0.312380038,0,0,30.505,611.9596467,1012.185295,329.6916055,732.3568629,0.269518431,0,0,31.34408114
5907,370_BUS_0900-1559,370,BUS,0900-1559,2015,7,'Marina/N. Heights',71.45418244,3,2,130,129.48,0,23.676912,7.75,0.697739382,125.0845743,808,1324,178,962,687972,0.312380038,0,0,70.31,611.9596467,1012.185295,329.6916055,732.3568629,0.269518431,0,0,70.42315643
5909,370_BUS_1600-1859,370,BUS,1600-1859,2015,7,'Marina/N. Heights',33.86481568,3,2,58,57.768,0,10.625328,7.97,0.594678538,69.78941709,808,1324,178,962,683368,0.312380038,0,0,85.77,611.9596467,1012.185295,329.6916055,732.3568629,0.269518431,0,0,73.32474238
5911,370_BUS_1900-0259,370,BUS,1900-0259,2015,7,'Marina/N. Heights',18.06376039,5,2,85,84.66,0,15.833412,9.22,0.69167365,69.53835813,808,1324,178,962,741605,0.312380038,0,0,190.995,611.9596467,1012.185295,329.6916055,732.3568629,0.269518431,0,0,153.9753577
5921,371_BUS_0300-0859,371,BUS,0300-0859,2015,3,'N. Beach/Chinatown',73.72680459,2,4,209,208.164,0,19.054476,11.51,0.766660353,125.5035996,688,1311,126,774,718200,0.3591133,0,0,12.975,677.8855003,1282.186593,218.0201539,768.7094255,0.421306796,0,0,16.62283899
5923,371_BUS_0900-1559,371,BUS,0900-1559,2015,3,'N. Beach/Chinatown',66.82251322,2,4,158,157.368,0,14.400168,11.73,0.795567461,138.6323129,688,1311,126,774,635572,0.3591133,0,0,40.63,677.8855003,1282.186593,218.0201539,768.7094255,0.421306796,0,0,48.76575755
5925,371_BUS_1600-1859,371,BUS,1600-1859,2015,3,'N. Beach/Chinatown',48.52707588,2,4,143,142.428,0,13.026684,11.18,0.747621453,98.17796749,688,1311,126,774,664102,0.3591133,0,0,51.05,677.8855003,1282.186593,218.0201539,768.7094255,0.421306796,0,0,59.50999685
5927,371_BUS_1900-0259,371,BUS,1900-0259,2015,3,'N. Beach/Chinatown',20.46192121,2,4,81,80.676,0,7.379364,12.6,0.762832158,62.88998598,688,1311,126,774,705342,0.3591133,0,0,114.585,677.8855003,1282.186593,218.0201539,768.7094255,0.421306796,0,0,131.7722396
5939,372_BUS_0900-1559,372,BUS,0900-1559,2015,3,'N. Beach/Chinatown',7.041090659,1,1,20,19.92,0,1.75296,11.38,0.484478022,123.7755248,494,907,796,628,547060,0.333985139,0,0,72.895,581.4549697,1104.116352,1399.921654,673.8756281,0.495822529,0,0,113.1595975
5941,372_BUS_1600-1859,372,BUS,1600-1859,2015,3,'N. Beach/Chinatown',3.284132143,1,1,9,8.964,0,0.788832,13.54,0.417857143,67.22311261,494,907,796,628,576490,0.333985139,0,0,36.825,581.4549697,1104.116352,1399.921654,673.8756281,0.495822529,0,0,74.12992213
5943,372_BUS_1900-0259,372,BUS,1900-0259,2015,3,'N. Beach/Chinatown',1.494,1,1,2,1.992,0,0.175296,56.35,0,41.68434638,494,907,796,628,527721,0.333985139,0,0,55.76,581.4549697,1104.116352,1399.921654,673.8756281,0.495822529,0,0,134.6662445
5953,373_BUS_0300-0859,373,BUS,0300-0859,2015,3,'N. Beach/Chinatown',385.7440457,5,4,241,240.036,0,23.116164,6.31,0.53286503,156.995791,669,1309,1953,779,689111,0.644230769,0,0,35.34,826.1915326,1615.479925,1240.475614,872.7263384,0.604729194,0,0,35.21751368
5955,373_BUS_0900-1559,373,BUS,0900-1559,2015,3,'N. Beach/Chinatown',895.7908812,6,7,503,500.988,0,43.423608,6.39,0.547273375,345.623448,669,1309,1953,779,624223,0.644230769,0,0,137.655,826.1915326,1615.479925,1240.475614,872.7263384,0.604729194,0,0,107.971211
5957,373_BUS_1600-1859,373,BUS,1600-1859,2015,3,'N. Beach/Chinatown',462.6071165,5,7,279,277.884,0,25.917912,5.72,0.501192473,182.582132,669,1309,1953,779,647774,0.644230769,0,0,183.145,826.1915326,1615.479925,1240.475614,872.7263384,0.604729194,0,0,125.4062937
5959,373_BUS_1900-0259,373,BUS,1900-0259,2015,3,'N. Beach/Chinatown',175.0529552,6,7,160,159.36,0,15.386208,6.58,0.561070748,109.4517423,669,1309,1953,779,631942,0.644230769,0,0,386.72,826.1915326,1615.479925,1240.475614,872.7263384,0.604729194,0,0,264.7368581
5971,374_BUS_0900-1559,374,BUS,0900-1559,2015,3,'N. Beach/Chinatown',6.307771978,1,2,40,39.84,0,3.44616,15.25,0.485817308,214.5627021,637,1248,269,742,557642,0.644230769,0,0,23.835,769.2425827,1489.003141,1148.070633,863.7894179,0.548044296,0,0,99.68715919
5973,374_BUS_1600-1859,374,BUS,1600-1859,2015,3,'N. Beach/Chinatown',1.983107143,1,2,18,17.928,0,1.550772,17.98,0.428571429,113.0360855,637,1248,269,742,588631,0.644230769,0,0,34.43,769.2425827,1489.003141,1148.070633,863.7894179,0.548044296,0,0,92.93494274
5975,374_BUS_1900-0259,374,BUS,1900-0259,2015,3,'N. Beach/Chinatown',0,1,2,4,3.984,0,0.344616,31.02,0,64.55828091,637,1248,269,742,570528,0.644230769,0,0,82.62,769.2425827,1489.003141,1148.070633,863.7894179,0.548044296,0,0,190.1832787
5985,375_BUS_0300-0859,375,BUS,0300-0859,2015,3,'N. Beach/Chinatown',57.05663691,2,1,41,40.836,0,3.756912,11.08,0.694381532,82.52965651,562,1072,176,634,688541,0.3591133,0,0,12.275,611.8510895,1157.077739,295.1920977,683.5409721,0.396039011,0,0,16.28516979
